id,product_id,sku_id
161608,5642806,5025
161609,16600,5025
25318,22360,10327
311812,10161536,37403
260271,6728125,7422
25321,22363,10330
161891,5808506,36502
25323,22341,10332
25324,22342,10333
25325,22345,10334
25326,22346,10335
25328,22355,10337
311818,10161539,31346
25330,22356,10339
162049,687298,24422
25332,22370,10341
25334,22343,10343
311824,10161543,5304
162454,637399,25941
158218,637335,26534
162524,1764648,32422
162592,637624,26148
25342,22367,10349
31352,27378,11512
25344,22368,10352
311830,10161551,603
25346,22369,10354
25347,22374,10355
178113,5954646,2283
25349,22375,10356
162790,5663307,36579
25351,22373,10358
25353,22371,10360
162854,1764767,36585
25355,22347,10362
162918,1765247,36592
25357,22348,10364
25358,22364,10365
126170,1695323,16166
25361,22366,10368
25363,22357,10369
25364,22358,10370
163043,1765275,34007
25366,22362,10371
25370,25665,10373
25371,25663,10374
59067,478087,4878
25374,25664,10377
25375,25662,10378
25376,22378,10379
25377,22379,10380
25378,22669,10381
25379,22380,10382
37675,14604,2964
163155,1766463,19071
37751,22614,6598
37752,22616,6598
163210,1550149,28432
25386,22385,10389
25387,22386,10390
163262,1787391,36670
163312,1787406,36695
163366,5833953,21939
178343,5620441,12283
178661,6222025,38647
163517,24456,7487
311837,10161559,3774
25398,22414,10400
25399,22392,10401
25400,22415,10402
25401,22389,10403
25402,22390,10404
25403,22391,10405
25404,22393,10406
25405,22394,10407
79096,635483,22974
25408,22395,10409
163956,599490,5532
164144,5310918,33987
25409,25099,10410
25410,22396,10411
25411,22399,10412
25412,22397,10413
25413,22398,10414
36159,5861,32
25415,10542,1810
40610,19895,6371
25418,19306,10418
209502,6782423,40841
25420,14550,4091
25421,19351,10419
25422,22401,10420
25423,22405,10421
25424,19350,10422
25425,22410,10423
25426,22411,10424
25427,22408,10425
25428,19349,10426
25429,22407,10427
209503,6783963,40841
36439,5697,719
25432,22387,10428
25433,22400,10429
25434,22402,10430
25435,22403,10431
25436,22404,10432
25437,22425,10433
25438,22406,10434
25439,22412,10435
25440,22409,10436
25441,22413,10437
25442,22424,10438
25443,22388,10439
25444,25098,10440
25445,22416,10441
25446,22417,10442
30241,15903,3248
30331,13583,5771
25449,22420,10443
25451,22422,10445
25452,22421,10444
25453,22423,10446
209504,6786314,40841
134673,27087,11525
134674,27278,11525
47805,19304,10169
47915,160435,16027
135211,5146751,11927
25460,25668,10450
311792,10161526,31343
140330,113699,3811
25464,25091,10453
231047,7164916,2567
231055,7164997,41848
231058,7165001,2568
25470,24943,10459
158736,5573005,36315
260529,6061109,7422
178114,5900809,38547
138468,55859,34072
138941,61692,23351
30555,19210,8328
139140,1587988,2734
178344,5620442,12284
260535,6060997,37891
260536,6062025,7328
212549,17315,4904
212550,6927519,4904
25485,24956,10474
213144,6743560,4807
147183,5556394,34865
116074,16665,4774
311801,10161530,31212
79528,636629,24356
30628,26905,11355
30700,19311,5837
30771,24849,9842
311808,10161534,31212
160443,638458,25819
25497,24958,10479
178662,6222022,38648
213998,6794271,22545
156029,1814861,32530
161610,5655110,18958
156860,635781,24209
161611,5642807,18958
161892,5808507,36503
161971,1764411,23115
162050,635985,17579
162215,1764595,32385
311817,10161538,31346
25516,25067,9110
162455,5663340,32395
162525,1550017,28319
25519,25328,10502
157586,636063,24770
25522,25327,10505
25523,24967,10504
179997,6186661,38512
215046,419446,2463
311820,10161541,5303
311826,10161545,1611
162855,638141,25164
215050,17867,2463
215051,5642926,2463
215052,16904,2463
162980,5825864,21106
25535,24978,10517
163044,5140954,32542
181107,483419,38732
25538,25324,10520
125360,9716,1056
215476,6786770,41363
215477,6782879,41363
163263,1787398,36673
25546,25061,10525
163313,1787471,27294
25548,25326,10527
25549,25059,10528
163367,614488,3548
215478,6784422,41363
181184,5901186,38751
163518,1501482,14828
25554,25053,10533
25555,25052,10534
181220,5902542,38764
181258,5901458,38785
181318,5902015,38805
311831,10161552,603
25562,25044,10541
181365,5901471,38830
311839,10161561,3775
79097,635486,22308
25573,25032,10552
311844,10161564,3777
164145,5528476,33988
164173,5663383,36288
311850,10161566,31349
25584,25021,10563
164425,5867734,36772
164461,5868978,23589
164462,5867743,23589
311867,10161577,3786
164517,5643265,4718
164570,5869942,36800
25598,24990,10574
164616,637917,24996
311878,10161588,31212
58373,457414,20397
164705,5105841,32831
25609,25001,10585
25610,25002,10586
140333,17760,3811
134675,27088,11526
25612,25014,10588
134676,27279,11526
33143,14645,3163
40611,19898,6372
209505,6782424,4565
30242,15902,3249
30332,16515,4591
25619,25009,10595
36160,5449,33
231049,7164923,2567
30556,19211,8329
231054,7164953,41848
231059,7164955,2568
209506,6783964,4565
209507,6786315,4565
311802,10161531,31212
136606,5253625,33914
211097,17222,5061
158737,5573006,36316
155310,5642972,14354
36252,9640,12056
47806,19280,10171
36440,5690,105
47916,160462,16028
40698,13643,2503
33688,9596,946
33730,24671,7851
212551,6927520,4905
160269,638146,25169
48023,160416,16117
212552,17316,4905
25652,13491,2347
25653,13493,1160
25654,19748,1160
25655,9814,1160
30701,19313,5838
147184,5556395,34866
40998,34731,1294
25659,13495,2350
25660,13497,2351
213145,6743561,41101
25662,16054,2351
25663,13502,2989
213647,6794131,27965
25665,16059,2351
126425,1696070,32654
36871,35462,12076
138212,5105695,13977
48129,161165,16215
37179,55700,1892
58804,477816,13854
41272,81365,13529
117216,16596,5286
213999,6794272,22554
160609,888877,25832
48337,161210,16326
37753,14659,3176
59313,478318,14358
48435,160789,16454
80460,1407944,13316
25687,22711,10611
214293,6519353,13982
214299,6519354,13983
34264,24411,7401
155311,1717289,14354
215053,6786640,33701
178115,5900741,38548
118188,10523,31448
138469,1416744,34073
215054,6782749,33701
215055,6784292,33701
34372,24555,5209
34402,19342,8835
38203,55885,12876
34448,10076,1388
38255,26504,11052
30978,27410,11429
125361,9717,1057
215479,6782881,41364
156600,635821,26811
38354,60765,12966
49101,160623,16564
49177,161147,16635
25712,19223,10615
25713,19239,10616
126172,1695328,32619
49254,160601,16704
49330,112236,4892
215480,6784424,41364
161612,1717241,14894
34473,13022,1965
34495,18603,7816
25722,18617,10623
25723,6075,101
49404,161009,16765
49479,160819,16824
25726,25718,10624
31293,27083,11492
161613,5642834,14894
27446,13260,2137
25730,25712,10626
25731,25713,10627
25732,25714,10628
25733,25715,10629
25734,25716,10630
25735,25698,10631
25736,25699,10632
25737,25700,10633
25738,25701,10634
25739,25702,10635
25740,25704,10636
25741,25703,10637
25742,25717,10638
25743,25697,10639
25744,25695,10640
25745,25696,10641
25746,25711,10642
25747,25705,10643
25748,25706,10644
25749,25707,10645
25750,25708,10646
25751,25709,10647
25752,25710,10648
31353,27188,11512
126426,1696142,32655
49610,13661,2518
126731,81300,13711
127088,1847604,32786
31648,27107,11566
49671,161304,16939
31881,13607,2411
31935,27331,11639
156861,635759,23363
31989,13623,2427
31990,27375,2427
25779,5478,69
25781,6007,96
311807,10161533,31212
25787,25673,10654
215481,6786772,41364
178663,6222023,38649
260607,6239519,14812
34724,24399,7425
179998,5900907,38719
25791,25676,10658
27185,22456,6057
25793,25685,10660
25797,25680,10663
58374,457415,20398
25804,25677,10669
25805,5798,30
25806,5797,31
25807,5469,59
181108,1473882,1890
30243,16010,3495
25810,5470,60
36353,5498,116
25814,20116,6636
25815,20189,6711
25816,20188,6710
25817,20190,6712
25818,20191,6713
25819,20192,6714
25820,20193,6715
25821,20194,6716
25822,20195,6717
25823,20196,6718
25824,20197,6719
25825,20198,6720
25826,20199,6721
25827,20200,6722
25828,20201,6723
25829,20202,6724
25830,20203,6725
158559,145660,29648
25831,20204,6726
25832,20205,6727
25833,20206,6728
25834,20207,6729
25835,20208,6730
25836,20209,6731
25837,20210,6732
25838,20211,6733
25839,20212,6734
25840,20213,6735
25841,20214,6736
25842,20215,6737
25843,20216,6738
25844,20217,6739
25845,20218,6740
25846,20219,6741
25847,20220,6742
25848,20221,6743
25849,20222,6744
25850,20223,6745
25851,20224,6746
25852,20227,6747
33278,26879,11333
25856,22452,7205
25857,21240,7066
25858,21241,7067
25859,21242,7068
25860,21243,7069
25861,21244,7070
25862,21245,7071
25863,21246,7072
25864,21247,7073
25865,21248,7074
25866,21249,7074
25867,21250,7075
25868,21251,7076
25869,21252,7077
25870,21253,7078
25871,21254,7079
25872,21255,7080
25873,21256,7081
25874,21257,7082
25875,21258,7083
25876,21259,7084
25877,21260,7085
25878,21261,7086
25879,21262,7087
25880,21263,7088
25881,21264,7089
25882,21265,7090
25883,21267,7091
25884,21266,7092
25885,21269,7093
25886,21268,7094
25887,21270,7095
25888,21271,7096
58805,477817,10809
25890,21273,7099
25891,21274,7100
311819,10161540,31346
116699,1717252,26890
311823,10161542,5304
311827,10161546,31347
145456,1656135,29577
118189,25576,2568
118190,614834,2568
118191,539357,2568
211098,17218,5059
25892,21275,7101
25893,21276,7102
25896,21279,7105
25897,21280,7106
25898,21281,7107
25899,21282,7108
25900,21283,7109
125362,9718,1058
245150,1697502,18559
311833,10161553,32118
126427,1696090,32656
25906,20352,6934
25907,20353,6935
25908,20354,6937
25909,20355,6936
25910,20359,6941
25911,20360,6942
25912,20361,6943
25913,20367,6955
25914,21165,6969
25915,21166,6970
25916,21167,6971
25917,21168,6972
25918,21169,6973
25919,21170,6974
25920,21171,6975
25921,21172,6976
25922,21173,6977
25923,21174,6978
25924,21175,6979
25925,21176,6980
25926,20371,6981
25927,20372,6982
25928,20373,6983
25929,20374,6984
25930,20375,6985
25931,20376,6986
25932,20377,6987
25933,20378,6988
25934,21177,6989
25935,20379,6990
25936,20380,6991
25937,21178,6992
25938,21179,6993
25939,21180,6994
25940,21181,6995
25941,21182,6996
25942,21183,6997
25943,21184,6998
25944,21185,6999
25945,21186,7000
25946,21187,7001
25947,21197,7001
25948,21188,7002
25949,21189,7003
25950,21190,7004
25951,21191,7005
25952,21192,7006
25953,21193,7007
25954,21194,7008
25955,21195,7009
25956,21196,7010
25958,21286,7927
25959,21287,7928
25960,21288,7929
25961,22280,9885
25962,22438,7170
25963,22434,7172
25964,22433,7180
25965,22429,7185
41115,54839,12266
36790,23964,7118
36872,35463,12077
135215,1235580,24076
25970,22470,6927
25971,22468,6928
245155,1697522,33522
41195,81319,13455
212553,6927521,4906
140334,419600,3811
27614,13450,2314
25979,13644,2504
36162,5862,35
126732,81301,13712
25983,13684,2538
36254,9656,1016
36354,5494,111
36442,14562,4106
25987,13728,2575
25988,13765,2602
47807,112948,14919
25990,13780,2617
25991,13782,2619
25992,13788,2625
25993,13789,2626
25994,13825,2653
127089,1847605,32787
36698,5920,495
155312,5642973,3633
58375,457416,20399
47917,160430,16029
116701,112266,4856
178346,5620444,12293
40790,10054,2080
48024,160417,16118
48130,160769,16216
40882,5996,5656
26010,22545,3706
26011,14299,3706
178664,6222021,38650
155313,17021,3633
26014,14433,3900
26015,14434,3901
26016,14442,3908
26017,14443,3909
26018,14444,3910
58806,477819,13858
58940,477955,14027
26021,13605,4006
26022,19857,4006
41001,27106,11565
48338,161207,16327
41002,27297,11565
134678,419291,20022
48436,160798,16455
135218,112604,15018
311838,10161560,3774
311840,10161562,40084
49025,56025,13260
154730,16960,4777
41273,81180,13530
49102,160625,16565
49178,161140,16636
49255,160600,16705
34220,14839,3325
34265,24416,7402
34296,14618,3345
26052,16240,4200
26053,16204,4201
26054,16211,4202
34348,24527,7591
26057,16224,4203
26058,16207,4208
26060,16210,4214
155314,16986,3638
260604,6061105,7417
155315,5642975,3638
26067,22543,6333
27186,19565,6011
27261,26503,10935
34474,13023,1966
34496,24650,7817
34497,18568,7817
26073,18264,7626
26075,19335,8810
26076,19334,8812
59909,16379,4499
49405,161010,16766
26079,15911,3320
26080,15912,3321
49480,160822,16825
26082,14295,3698
26084,14296,3699
49672,161307,16940
30244,16009,3496
27450,26428,10903
116707,1595360,4856
311846,10161565,35283
211099,17219,5704
140335,113700,3812
260621,6061937,27530
30487,5768,620
27920,25347,8430
34569,14134,2826
49907,166204,17112
30558,19315,5849
49985,55183,13323
311854,10161569,31350
50057,55807,12550
28446,5666,425
125363,9719,1059
26110,22486,10671
26111,22485,10672
38093,54735,12806
178117,5954643,30941
212554,17317,4906
38256,55115,12906
50123,161541,17186
26120,5850,557
213146,6743557,32898
26122,13326,10673
156601,635820,26811
50218,81389,13715
26125,22455,10674
26126,22458,10675
26127,22459,10676
28804,13856,3292
50248,161575,17257
29002,24806,9149
26132,25767,10679
26133,25768,10680
50279,176363,17268
26135,25866,10682
26136,25867,10683
26137,25868,10684
213648,1010108,27965
29067,24825,9350
26148,25845,4554
26151,25831,10692
26152,25830,10693
26153,25744,10694
26154,25829,10693
26155,25743,10695
26162,5853,560
140338,1718944,3812
29361,10471,1747
123302,1696416,31968
31294,27392,11493
140339,419601,3812
31354,27377,11513
31413,27089,11523
123519,1696499,32060
178347,5620445,12310
29837,13190,2077
29946,25790,10777
123658,1753519,23739
31649,27298,11566
123782,1753695,32250
123925,1718663,12056
31936,27343,11640
31991,13625,2428
33146,22601,8658
26175,14328,611
26176,6500,611
26177,14325,607
26178,6497,607
26179,6498,608
26180,6499,609
26181,14327,610
26182,6496,610
126733,81302,13713
30245,16008,3497
116078,956049,25059
311862,10161575,612
36255,19374,5848
36355,10203,1493
214000,6794273,41204
58376,457430,12690
178665,6222024,38651
41003,19855,4004
41004,13603,4004
58665,478135,14192
27187,19569,6015
26200,5766,735
27262,26496,10936
26203,25909,10702
26204,5765,736
26205,5764,737
26206,5763,738
26207,5762,739
26210,25910,10703
26211,25911,10704
26212,25912,10705
214294,6786557,8201
33218,27224,11400
26215,25770,10708
181109,12914,4354
26217,25771,10710
26218,25773,10711
26219,25688,10712
214295,6782666,8201
26222,25775,10713
26223,25772,10714
26224,25774,10713
26225,22469,10715
214296,6784209,8201
26227,5761,740
215056,6786641,1514
311870,10161578,613
26231,25801,10719
26232,25802,10720
47918,160429,16030
26234,25846,10722
26235,25847,10722
26236,25917,10723
26237,22750,6966
147185,289228,27526
26238,25839,10724
26240,25840,10726
26242,25803,10728
26243,25838,10725
26244,25807,10729
26246,25804,10731
26247,25806,10732
26249,25776,10734
26250,25778,10735
26251,25779,10736
26252,25763,10737
26253,25762,10738
26254,25777,10733
26255,5760,741
26256,25761,10739
26257,5759,742
26258,5758,743
26259,5745,744
26260,5746,745
26261,5747,746
48025,160495,16119
211100,6840062,40956
146341,5534996,34669
48131,160763,16217
311843,10161563,3777
134679,166207,17117
311852,10161568,31349
26270,9808,1154
26272,25808,10741
58941,477956,13950
33781,14540,4075
59071,478090,14170
30980,27064,11431
31295,27391,11494
26289,9824,1170
146342,5535556,34669
31355,27187,11513
31414,27280,11524
260182,6724102,34518
212555,6927522,34188
212556,6916859,34188
118783,1718691,31162
119035,6495,231
119310,17660,4929
119579,17707,5680
119830,17988,5133
120012,17524,31374
168289,1717338,3812
155316,5642976,12690
26296,25812,10745
26299,9796,1189
213147,6743558,41101
311863,10161574,612
31883,13611,2416
31992,13624,2429
260183,6724019,37953
37394,55906,12521
214001,6794274,14213
155317,1717290,12690
26310,9890,1237
26312,9893,1240
26313,9897,1244
260184,6724433,8354
26315,10014,1335
125364,9715,1055
26317,10018,1339
178118,5901321,37610
26321,10023,1344
126175,1695374,30658
26324,10027,1348
178348,5620446,12311
26328,10030,1351
26329,10040,1360
26333,25781,10751
26335,25783,10753
26338,25820,10755
26339,25821,10756
26341,25787,10758
26342,10041,1362
26343,10042,1363
26344,10043,1364
26345,10044,1365
26346,10045,1366
26347,10046,1367
26348,10047,1368
26349,25870,10759
26350,10048,1369
26351,10049,1370
214300,6516700,13983
215057,6782750,1514
26356,10138,1444
26357,10143,1449
26358,10144,1450
26359,10145,1451
26360,10147,1453
26361,10148,1454
26362,10149,1455
26363,25788,10761
26364,10150,1456
26365,25749,10762
26366,10151,1457
311871,10161579,613
215058,6784293,1514
215482,6786773,41365
178666,6222028,38644
33147,22602,8660
180001,5900654,38595
47696,160109,15860
26372,10181,1472
181110,1473883,34216
123080,1696260,31887
33148,22603,8660
33149,22604,8660
311874,10161581,31351
33150,22605,8660
215483,6782882,41365
156602,19293,36206
181185,5901189,38752
215484,6784425,41365
30489,19297,5841
30560,19233,9966
26386,25860,10769
33151,22606,8660
156862,635763,22458
26390,25862,10770
26391,25861,10771
30847,27415,11389
30981,27255,11431
47809,13630,2412
127091,1655850,29540
260187,6724415,37961
26401,25864,1936
26402,25865,10773
311884,10161590,3803
26405,10189,1479
47919,160507,16031
40793,10074,4585
216074,17204,1876
48026,160496,16120
41274,81366,13531
41351,54802,12366
41426,81270,13644
216075,6927383,1876
36356,14008,1493
26421,25908,10775
31296,27202,11493
31356,27376,11514
26426,25750,10779
26427,25751,10780
26429,25883,10782
26430,25884,10783
26431,25885,10784
26432,25792,10785
26433,25793,10786
26434,25850,10787
33152,22607,8660
33153,22608,8660
48132,160762,16218
26440,25863,10772
158561,5581538,13022
26442,25794,10793
26443,25822,10794
26444,25766,10795
26446,25824,10797
26447,25825,10798
136607,5245666,15452
48339,161206,16328
26452,25795,10803
48437,160797,16456
58942,477957,14036
158562,5584582,13022
26457,25798,10805
216371,5901057,41471
216488,6702176,41498
138470,1416735,27567
138686,1711154,30856
138943,584158,34145
26458,25797,10805
26459,25844,10806
26461,25872,10808
49103,160627,16566
211101,17220,40957
116709,16888,5549
26467,25827,10814
26468,25828,10815
49179,160698,16637
31651,27299,11567
31829,9629,987
49256,160599,16706
49406,161037,16767
26478,13034,2552
26479,13036,2551
49481,160815,16826
59196,478202,14273
49614,161822,16896
49673,161309,16941
26484,25727,10820
26485,25726,10821
26487,25725,10823
311866,10161576,3786
31884,27129,11625
59316,478320,14359
49868,161480,17087
49908,166192,17113
212557,6916860,34189
212558,6927523,34189
154733,5642453,31196
260189,6721730,23426
118784,1718688,31163
119036,6601,232
213148,6743562,4808
213650,6794132,14558
214002,6794275,41205
119831,17986,5134
120013,17525,31375
154734,1717115,31196
260190,6724115,762
59832,493514,20672
214301,6786558,41274
311872,10161580,31351
311876,10161582,27587
214302,6782667,41274
214303,6784210,41274
26514,12982,411
26515,12986,1940
215059,6784294,1515
50124,161559,17187
26522,16375,4488
60138,469566,20798
38151,55573,949
60206,493335,20843
178119,5901393,31865
147187,25281,7748
125365,19548,5993
50249,161501,17258
125366,19553,5993
26534,16395,4530
156034,1261882,26011
38355,13577,3043
50280,176368,17269
26540,16371,4549
50335,176524,17293
26543,25755,10677
26544,25756,10678
50361,177001,4629
50391,177139,2123
26547,18454,5630
50413,177405,27
26549,18457,5635
26550,18456,2981
26552,18463,5637
50436,178654,17321
26554,18464,5640
26555,18466,5639
26570,18480,5653
26571,5990,601
26572,18477,601
26573,18478,601
26574,18481,5654
26575,13481,2968
26576,13635,2486
40618,19911,6381
311886,10161591,18724
26580,13829,3272
36167,5591,311
47697,160107,15858
47810,160237,15931
26586,14415,3865
311887,10161592,3804
26588,14429,3889
311896,10161597,3807
36357,10400,5723
156603,19294,36207
47920,160378,16032
48027,160401,16121
26595,15872,3274
311900,10161599,18727
311906,10161603,18731
215060,6782751,1515
123081,1696261,31888
215061,6786642,1515
36794,5454,44
215485,6786774,41366
48133,160771,16219
215486,6782883,41366
48340,161208,16329
48438,163903,16457
126430,1696220,32658
215487,6784426,41366
178349,5620447,12279
58943,477958,14039
49104,160628,16567
49180,160711,16638
178667,6134623,38350
49257,160563,16707
37965,55583,3536
59197,478207,12846
38095,55339,12808
49334,55693,11876
49407,161040,16768
38258,55748,12908
59317,478321,14360
49615,161337,16897
49674,161306,16942
215815,6782976,1560
215816,6784519,1560
215817,6786867,1560
38803,14048,3415
38830,61818,6176
38850,61855,8694
216076,6927384,30542
38887,55696,12231
216077,6840201,30542
216257,6782662,41452
38948,67024,13209
216258,6784205,41452
216259,6786553,41452
50125,161561,17188
50190,161513,17227
50281,176369,17269
50336,176525,17293
50362,178487,17306
216372,5901058,41472
50437,178126,17322
50478,176839,17342
50499,179221,17354
216489,6702329,41499
50544,177788,74
26682,25809,10844
50580,176865,17395
26685,25810,10845
26688,22651,6566
50615,176985,17406
50631,176923,17411
26692,22699,6570
26693,22700,6571
26694,22702,6571
26695,22701,6571
26696,22704,6571
26697,22703,6573
26698,22574,6577
26699,22575,6578
158564,61712,13022
136340,1718991,31389
138944,5256288,33923
139143,628034,2746
26700,22576,6575
26701,22577,6575
26703,22582,6582
26704,22583,6582
26705,22584,6583
26706,22585,6584
26707,22586,6584
26708,22579,6585
26709,22580,6585
26710,22587,6585
50647,176080,12278
26712,22589,6580
50656,76074,5173
158738,5573002,36316
209517,932067,40843
50669,179537,15275
50675,178998,17417
26718,22592,6589
50687,179182,17421
50693,178422,17426
50706,178038,17430
50712,179102,17435
50718,178035,17432
26726,22598,6593
26727,22599,6593
26729,22705,6597
26730,22706,6597
26733,22652,6599
50742,176966,17446
209518,6884449,40843
135224,493781,18586
154735,5655118,36117
289143,8900674,45195
293120,8930866,28948
140340,113701,3813
50766,177267,8198
50772,177254,17451
50779,178227,17453
50785,176218,14354
93729,1408280,5329
50797,177583,14932
50809,176193,3634
26748,22707,6905
50815,178033,17464
50821,176979,7360
50833,179193,7423
26754,25874,10850
50839,177464,5366
26756,13214,2095
30408,19170,6770
26758,9583,928
168299,1717350,31364
211854,6916759,22907
211855,6927277,22907
26762,19407,5860
26763,13234,2113
26766,13241,5691
30490,19296,5840
50846,176059,9536
50858,178236,8432
50864,179359,7686
50870,179512,17476
30779,5597,325
50876,176414,7855
50882,177423,17477
50888,176974,7249
125367,22008,9296
212559,6840243,21675
50909,178043,7459
47698,160108,15859
30101,5824,952
260191,6721572,7662
36168,5902,315
212560,6927524,21675
40619,19912,6382
126431,1696221,32659
30491,19295,5842
30562,19230,9986
154736,5642456,36117
30708,22515,6166
168300,16590,31368
36446,20226,6709
168301,16593,5365
40795,19542,5989
47811,160239,15932
140343,17761,3813
47921,160379,16033
26785,24362,7384
293121,8930868,28948
26787,24365,7388
136341,1718992,31390
41275,81367,13532
48028,160400,16122
41427,81341,13645
26792,5886,37
36530,13694,12096
26794,5863,41
168302,6291,31374
26796,19415,5867
213149,6743559,28650
126736,25811,10744
26799,22523,6161
30983,27065,11432
168303,16594,31375
48134,160776,16220
26803,9608,968
36795,5455,45
260192,6724105,38120
213651,6794133,29211
26808,5472,6806
26809,5475,6807
26810,5476,67
26811,5473,6808
26812,5474,6809
26813,5484,76
26814,5483,75
48341,161218,16330
26816,5485,77
26817,5865,80
26818,5888,80
26819,5887,6822
26820,5891,6823
48439,163909,16458
26822,9615,974
26823,19426,5878
48740,55577,12368
116081,21617,8626
49028,55553,13263
26827,9619,978
26830,9625,984
26831,9627,986
26832,9628,1844
26834,19428,5879
26835,19429,5880
156035,637458,27435
140344,419602,3813
49105,160609,16568
49181,161139,16639
49258,160552,16708
49408,161015,16769
26847,6008,99
26848,6004,100
49483,160817,16827
31297,27274,11492
31357,27186,11514
294387,7704502,43742
26856,14164,3526
49616,162504,16898
49675,161308,16943
49730,161391,16978
58810,477822,8592
26864,19463,5914
26865,19438,5897
33929,25634,10262
26870,24455,7486
294388,7704531,43735
26874,24459,7491
26875,24460,7493
26876,24461,7494
26877,24462,7495
26878,24463,7496
156604,5562475,35031
26881,9589,935
26882,9591,937
26883,9593,939
26889,19439,5898
26890,19440,5899
26891,19441,5900
26892,19442,5901
26893,19443,5902
26894,19444,5903
26895,19445,5904
26896,19446,5905
26897,19455,5906
26898,19456,5907
26899,19457,5908
26900,19458,5909
26901,19459,5910
26902,19460,5911
26903,19461,5912
26904,19462,5913
26907,19448,5890
289144,8900671,17761
209519,6519220,39962
26910,19450,5892
26911,19451,5893
34159,19225,5791
26913,19452,5894
26914,19453,5895
34193,13900,2704
145461,5498364,19652
26918,19454,5896
26920,19480,5915
26921,19481,5916
26922,19482,5917
34324,24039,7514
26924,19483,5918
26925,19484,5919
26926,19485,5920
26927,19486,5921
34349,24528,7592
34375,24562,7662
293122,6707916,7684
293123,5105199,7684
209520,6521844,39962
209521,6528738,39962
209522,6523156,39962
118785,1718689,31164
146347,5534984,34670
26932,19487,5922
26933,19488,5923
158739,5573003,36317
26936,19489,5924
26937,19490,5925
26938,19491,5926
26939,19492,5927
34498,24651,7819
26941,19493,5928
26942,19494,5929
26943,19495,5930
34499,18570,7819
26945,19464,5931
26946,19465,5932
26947,19467,5933
31652,27108,11567
26950,19468,5934
26951,19469,5935
26952,19470,5936
26953,19466,5946
26954,19471,5937
26955,19472,5938
26956,19473,5939
26957,19474,5940
26958,19475,5941
209523,6520532,39962
209524,6524468,39962
155322,6154,568
31885,27320,11626
31994,13627,2431
26959,19476,5942
26960,19477,5943
209525,6530050,39962
26962,19478,5944
26963,19479,5945
33221,27412,11401
36169,5869,316
40620,19916,6386
260193,6058930,7393
40708,13654,2514
40796,19545,5990
155323,5642985,568
30102,5826,953
40797,19544,5990
40887,25596,10207
47812,160240,15933
33610,10031,1352
47922,160440,16034
48029,160494,16123
48135,160772,16221
209526,6516566,39962
168311,16663,5382
125368,22009,9297
58234,457304,13317
146348,5535544,34670
27188,19570,6016
33786,14543,4077
27263,26497,10937
123082,1696262,31889
123304,1718947,31356
33827,14398,5676
294389,7704537,43703
33930,25639,10267
48342,161217,16331
48440,162277,16459
211103,17240,5116
26998,25914,10855
48741,55655,16487
27001,25915,10856
294390,7704550,15249
27003,25916,10857
27004,25913,10858
34160,9662,1022
34194,14716,2851
27451,26429,10904
27008,22450,6046
27009,22451,6047
156036,1261867,28309
58811,477823,13861
41276,81238,13533
27015,13334,10859
58944,477959,14040
294391,7704556,2105
27018,13341,3993
34267,19352,7135
41353,81219,13583
168314,1717409,31415
59198,478208,14278
34325,19188,6240
34350,24529,7593
34376,24549,7645
49106,160619,16569
34451,13482,2970
34476,13024,1967
168315,16998,5439
41578,6055,481
168316,16999,5442
34570,16100,4265
30781,5834,413
34591,14622,3744
49182,161130,16640
36796,5459,48
311882,10161589,3803
49259,160567,16709
79536,636475,24361
212561,6840244,21347
30852,27226,11389
123659,1753520,9124
30984,27256,11432
31048,16022,1892
92950,1408191,14111
49409,161014,16770
123783,1753694,32251
123926,17932,5846
49484,160823,16828
311890,10161594,3805
126432,1696222,32660
49617,161281,16899
49676,161322,16944
49731,161400,16979
126737,1483710,27879
212562,6927525,21347
27060,25813,10863
168318,16974,5440
27062,25905,10865
27064,19263,5808
213150,6743563,41101
213652,6935769,41152
59833,493513,20673
27069,16953,4637
27070,17919,4637
214003,1070230,3318
27073,25852,10869
214304,6784211,41275
214305,6782668,41275
214306,6786559,41275
37681,22578,6576
215062,6784295,41316
215063,6782752,41316
34730,22622,9871
27093,19358,5827
215064,6786643,41316
27097,19359,5830
27098,19360,5831
147188,1684590,34867
34741,25412,7589
27103,13359,2232
27105,19499,5950
27106,19500,5951
27107,19501,5952
27108,19502,5953
27109,19503,5954
27110,19504,5955
27111,19505,5956
27112,9637,994
27114,19506,5957
34751,13462,2328
28187,26715,11130
28259,6026,252
31476,27372,11543
158740,5573004,36318
28447,5667,426
145462,5498345,2339
260194,6721723,8397
28805,13857,3293
31653,27109,11568
29003,24809,9151
29068,24827,9352
118786,1718692,31165
153902,5620449,34526
119313,17893,1537
119581,1718840,14420
119832,17987,5135
120014,17526,31376
211104,17243,5117
29294,9845,1192
29362,18426,5620
29509,26733,11244
125369,22010,9300
260197,6724486,23220
29838,13191,2077
29947,26861,8201
289145,8900675,511
31940,27152,11642
31995,13628,2432
38454,61840,6331
178120,5901392,31864
168320,1717076,4718
38759,62184,13176
38831,61822,12997
38870,61867,13053
293124,6707958,7461
40621,19915,6387
40709,15866,3076
146349,5534990,34671
58235,419158,19936
260199,6724551,7315
41121,54982,12198
146350,5535550,34671
41277,81312,13534
41354,81218,13584
178350,5620448,12274
47700,163360,15862
41579,6019,484
47813,160241,15934
47923,160479,16035
48030,160500,16124
260200,6724553,7310
