id_cliente,categoria_nivel2,num_pedidos,volumepedidos,volumecompras
1816,66,1,160.25,
1816,148,1,2.09,
1816,157,2,247.68,
1816,162,3,1242.94,
1816,178,2,107.5,
1816,184,2,368.43,
1816,190,2,137.82,
1816,197,1,352.62,
1816,198,1,209.7,
1816,232,3,570.96,
1816,651,1,312.8,
1816,652,2,1917.5,
1816,655,1,81.0,
1816,656,1,380.65965,
1823,148,1,11.91,
1823,167,2,82.65,
1823,190,1,2.99,
1823,209,1,2.08,
1823,232,1,43.8,
1823,242,2,20.11,
1823,319,1,25.64,
1823,350,1,3.5,
1823,389,2,7.12,
1823,400,1,12.6,
1823,408,1,1.68,
1823,415,1,6.9,
1823,656,1,42.0,
1825,14,1,4.86,
1825,52,3,962.4624,
1825,87,5,619.9055,
1825,148,1,10.45,
1825,157,1,152.88,
1825,167,1,16.8,
1825,178,3,355.2,
1825,184,4,145.89,
1825,209,4,55.58,
1825,242,9,429.18,
1825,350,1,14.0,
1825,408,1,9.78,
1825,503,2,105.36,
1825,507,1,7.0,
1825,651,3,398.46,
1825,652,1,370.0,
1825,653,1,114.0,
1825,655,4,464.6,
1825,656,3,300.56,
1826,148,1,2.09,
1826,184,1,79.2,
1826,190,1,32.9,
1826,209,1,2.08,
1826,232,1,19.02,
1826,319,1,5.81,
1829,87,2,116.9796,
1829,652,3,1369.65,
1829,653,1,9.8,
1829,655,1,46.0,
1832,87,2,103.98,
1832,115,1,76.6,
1832,148,1,12.54,
1832,162,1,50.0,
1832,167,5,302.76,
1832,178,2,35.1,
1832,184,3,282.48,
1832,190,1,25.7,
1832,209,1,68.64,
1832,232,2,99.84,
1832,242,1,33.36,
1832,632,1,60.0,
1843,,1,42.0,
1843,18,12,4950.8688,
1843,46,5,629.65,
1843,66,3,96.15,
1843,87,5,195.0588,
1843,99,1,3.73,
1843,100,1,150.435,
1843,148,4,28.0,
1843,157,6,534.75,
1843,167,9,163.0,
1843,178,7,200.28,
1843,184,10,242.58,
1843,190,1,8.85,
1843,202,1,5.74,
1843,209,3,6.49,
1843,232,4,44.22,
1843,242,1,4.51,
1843,319,1,28.33,
1843,350,1,3.5,
1843,378,3,268.7,74.5
1843,389,3,26.56,
1843,400,1,23.05,
1843,408,2,3.36,
1843,415,1,2.63,
1843,425,3,76.47,
1843,463,13,10087.29,
1843,481,3,2706.54,
1843,492,1,15.64,
1843,651,2,87.0,43.5
1843,652,2,712.5,
1843,653,1,346.0,
1843,655,4,225.97,82.45
1843,656,1,66.0,66
1846,52,1,94.5,
1846,652,1,452.5,
1846,654,1,817.8,
1851,18,18,606.19,
1851,52,18,3649.22,
1851,66,24,21640.7992,
1851,87,22,652.0488,
1851,100,6,562.36,
1851,121,1,29.9608,
1851,148,12,596.4503,
1851,157,4,46.9,
1851,167,1,4.97,
1851,178,8,578.75,
1851,190,15,844.2,
1851,242,31,3227.346,
1851,272,2,39.42,
1851,378,10,1068.84576,
1851,379,7,50.96,
1851,389,18,395.41,
1851,408,4,184.5,
1851,415,10,910.95,
1851,442,2,41.68,
1851,507,6,288.76,
1851,651,29,6793.6276,
1851,652,11,2877.5,
1851,653,15,3627.0,
1851,655,28,2667.73,
1851,656,15,944.0,
1858,507,1,216.0,
1859,52,4,436.5792,
1859,87,10,2556.7188,
1859,121,3,271.2003,
1859,127,3,30.21,
1859,178,2,6.83,
1859,232,1,32.53,
1859,242,5,636.8612,
1859,651,1,113.4,
1859,652,5,207.63,
1859,655,1,87.0,
1859,656,6,1134.39,
1860,52,13,1777.5,
1860,100,4,1593.6,
1860,147,8,78.0,
1860,242,2,27.06,
1860,272,2,26.02,
1860,326,3,24.0,
1860,338,4,34.8,
1860,350,11,81.0,
1860,362,3,9.0,
1860,651,10,1972.8,
1860,652,19,29474.7,
1860,653,11,1744.4,
1860,655,4,358.0,
1860,656,12,2578.0,
1865,52,7,485.9172,
1865,99,3,11.19,
1865,100,1,398.4,
1865,121,4,499.78955,
1865,167,5,351.87,
1865,651,3,315.38,
1865,652,4,1677.4,
1865,653,1,114.0,
1865,655,2,206.16,
1873,378,3,1554.4,
1873,463,4,1520.88,
1873,481,3,360.2,
1873,652,1,479.78,
1873,653,1,464.0,
1873,654,6,5155.7,
1876,100,4,1116.8,
1876,167,1,159.55,
1876,242,1,14.89,
1876,654,4,2386.1,
1876,656,1,135.0,
1894,87,2,343.35,
1894,157,6,577.81,
1894,162,5,522.26,
1894,167,5,1437.0,
1894,190,1,65.7,
1894,202,2,37.16,
1894,408,1,36.75,
1894,632,1,33.0,
1897,66,1,27.3696,
1897,87,4,194.169,
1897,127,1,14.22,
1897,148,1,70.56,
1897,167,1,214.6,
1897,232,1,167.46,
1906,148,1,2.09,
1915,,2,73.24,
1915,18,3,419.71,
1915,52,13,1395.2888,
1915,66,1,59.51,
1915,87,2,85.4802,
1915,99,9,548.51,
1915,100,10,3818.24,
1915,115,5,479.0904,
1915,121,6,349.884,
1915,127,1,54.0804,
1915,147,3,71.27,
1915,148,4,94.0696,
1915,157,2,218.27,
1915,162,1,68.04,
1915,167,5,288.07,
1915,178,5,74.85,
1915,184,6,336.53,
1915,190,1,18.43,
1915,197,3,25.14,
1915,198,2,2089.08,
1915,202,1,19.3,
1915,209,3,108.24,
1915,232,5,264.65,
1915,242,3,84.6996,
1915,319,4,90.08,
1915,400,1,124.52,
1915,425,1,65.75,
1915,651,10,1391.6,
1915,652,21,27398.8,
1915,653,3,342.0,
1915,655,20,2063.98,
1915,656,10,2618.0,
1920,52,1,105.98,105.98
1920,651,4,1360.8,
1920,652,4,2565.0,
1924,14,1,12.15,
1924,52,2,56.2176,
1924,66,2,211.0196,
1924,87,4,158.8,
1924,121,1,35.97991,
1924,147,1,67.0,
1924,148,1,41.4696,
1924,157,2,38.22,
1924,167,2,29.07,
1924,178,2,7.02,
1924,184,3,21.33,
1924,190,1,3.13,
1924,197,2,15.56,
1924,202,1,68.74,
1924,209,3,17.61,
1924,319,2,45.04,
1924,378,1,182.5,
1924,400,2,20.9,
1924,408,2,4.99,
1924,415,2,13.8,
1924,425,1,1.8,
1924,651,2,471.13,
1924,653,1,114.0,
1924,655,4,243.88,
1926,87,2,40.56,
1926,242,1,37.7856,
1927,655,1,569.0,
1933,255,12,549.0,
1933,256,17,3993.84,
1933,260,17,2268.69,
1933,272,22,5588.18,
1933,287,23,1728.97,
1933,307,13,552.73,
1933,319,17,964.880000000001,
1933,389,16,4149.51,496.08
1933,400,16,3085.62,351.36
1937,66,1,429.6,
1941,52,1,28.1088,
1941,66,1,21.88,
1941,87,2,51.1602,
1941,99,4,59.63,
1941,147,3,36.28,
1941,148,3,10.45,
1941,157,2,329.4204,
1941,167,4,55.99,
1941,178,3,49.5,
1941,184,2,45.57,
1941,190,4,29.98,
1941,202,3,71.86,
1941,209,3,40.82,
1941,232,1,7.3,
1941,242,4,12.16,
1941,408,1,19.86,
1941,415,1,6.9,
1941,425,1,6.5,
1941,655,5,139.8,
1941,656,1,984.0,
1944,52,2,140.7024,
1944,99,1,160.1664,
1944,100,1,237.0,
1944,157,3,1274.4,
1944,167,2,139.56,
1944,178,2,293.17,
1944,190,1,24.16,
1944,197,2,15744.54,
1944,202,1,13.86,
1944,209,1,4.16,
1944,232,2,1197.5,
1944,242,2,184.24,
1944,319,1,193.22,
1944,389,3,179.32,
1944,400,1,156.75,
1944,408,1,39.6,
1944,415,1,13.8,
1944,652,1,192.0,
1944,655,1,227.92,
1944,656,3,373.0,
1947,52,1,18.3996,
1947,66,1,7.91,
1949,66,1,2620.2,
1953,232,1,358.4,
1955,66,1,89.8008,
1955,87,3,244.0461,
1955,100,1,95.28,
1955,115,3,479.9112,
1955,127,1,233.76,
1955,147,1,96.3,
1955,148,2,354.66,
1955,157,2,408.5406,
1955,162,1,142.8,
1955,167,1,57.15,
1955,178,1,125.64,
1955,184,1,156.24,
1955,190,1,104.7,
1955,197,1,180.0,
1955,202,1,209.34,
1955,209,3,712.38,
1955,232,1,101.7,
1955,242,1,67.75,
1955,400,1,125.4,
1955,651,1,340.2,
1955,652,1,544.8,
1955,655,1,162.0,
1955,656,1,238.0,
1956,652,1,427.5,
1957,99,1,74.6,
1957,178,1,69.8,
1957,319,1,116.2,
1959,127,1,104.7024,
1959,242,1,27.2499,
1959,652,2,950.0,
1963,,1,65.6,
1963,52,5,427.194,
1963,66,2,446.26,
1963,87,8,1148.388,
1963,99,7,1355.244,
1963,100,1,245.52,
1963,115,1,68.2992,
1963,147,2,41.98,
1963,148,1,62.7,
1963,157,5,1599.1,
1963,162,5,1419.3,
1963,167,5,390.59,
1963,178,6,374.52,
1963,184,6,726.41,
1963,190,9,651.45,
1963,197,1,68.72,
1963,209,4,455.24,
1963,232,10,2628.9912,
1963,242,10,2402.5602,
1963,319,1,13.9,
1963,375,1,317.649,
1963,389,12,2985.44,
1963,400,3,888.25,
1963,408,5,217.66,
1963,415,4,362.03,
1963,425,2,52.0,
1963,652,3,8644.9,
1963,653,1,342.0,
1963,654,1,59.8,
1963,655,4,752.6,
1963,656,1,66.195,
1967,52,20,3151.3098,2085.9294
1967,66,2,54.46,
1967,99,13,2933.68,1117.84
1967,100,27,4789.01005,1176.36
1967,121,2,246.29,
1967,127,8,360.7,179.55
1967,162,10,4723.58,3552.2
1967,178,1,62.8,
1967,197,1,261.92,
1967,242,5,83.5625,19.6224
1967,378,1,1959.55056,
1967,389,3,407.85,403.68
1967,400,1,3.99,
1967,408,5,142.46,
1967,415,3,11.76,
1967,651,2,1137.0,
1967,652,12,2631.2,615.36
1967,653,2,119.9,
1967,655,5,347.375,140.8
1967,656,3,372.99,140.55
1969,66,2,147.06,
1969,87,3,191.2808,
1969,99,1,28.72,
1969,147,2,40.44,
1969,157,2,315.6,
1969,162,2,116.88,
1969,178,2,13.56,
1969,184,2,224.9,
1969,197,2,139.44,
1969,209,2,45.76,
1969,242,1,9.6,
1969,389,2,27.88,
1969,408,2,131.55,
1969,415,1,11.4,
1969,536,1,67.42,
1970,52,2,137.9164,
1970,242,2,137.4,
1970,651,2,340.2,
1970,652,2,2864.8,
1970,653,2,228.0,
1970,655,4,269.5,
1970,656,3,511.52,158.27
1971,87,1,189.8016,
1971,162,1,81.6,
1971,184,1,253.89,
1971,190,1,23.0,
1971,197,1,68.55,
1971,209,1,25.85,
1971,232,1,126.0,
1971,242,2,184.67,
1971,408,2,18.48,
1974,52,1,28.1088,
1974,178,1,35.1,
1974,202,1,11.55,
1974,232,1,44.64,
1974,415,1,48.3,
1974,655,1,81.0,
1979,66,3,2318.04,
1979,87,5,631.2,39.6
1979,100,1,72.28,
1979,157,1,27.9,
1981,232,1,3.69,
1982,66,1,155.8992,
1982,87,2,472.8216,
1986,87,1,26.4696,
1986,99,1,5.59,
1986,178,3,45.25,
1986,184,4,33.76,
1986,190,1,6.28,
1986,197,3,33.52,
1986,209,2,4.71,
1986,232,2,12.74,
1986,319,2,17.43,
1986,400,1,20.9,
1986,408,1,5.28,
1986,425,2,9.3,
1986,507,2,11.55,
1987,66,1,717.6,
1987,87,1,405.6,
1987,147,1,8316.8,
2000,52,1,73.77,
2000,66,4,678.36,
2000,87,5,485.9685,
2000,100,1,191.09,
2000,127,2,270.402,
2000,157,1,638.02,
2000,167,1,23.8,
2000,184,2,78.12,
2000,190,3,35.966,
2000,209,1,304.8,
2000,242,6,576.8109,
2000,652,1,477.5,
2000,653,1,346.0,
2000,655,2,301.0,
2008,378,2,1094.7,
2008,425,2,830.0,
2008,654,2,2741.1,
2009,18,1,6.12,
2009,87,15,5800.8048,5663.0232
2009,99,2,9.52,
2009,100,1,56.84,
2009,121,1,32.89004,
2009,147,3,619.76,
2009,148,1,172.5,
2009,157,1,126.96,
2009,167,2,62.43,
2009,178,1,64.0,
2009,184,1,2418.0,
2009,190,1,3.25,
2009,197,2,238.75,197.28
2009,209,1,12.1975,
2009,232,4,797.62,425.86
2009,242,8,1486.39,
2009,652,1,427.5,
2009,656,4,413.28,222.99
2019,52,1,28.1088,
2019,66,1,158.15,
2019,87,4,516.8796,
2019,148,1,18.81,
2019,157,1,207.89,
2019,162,1,569.5,
2019,167,2,137.37,
2019,178,1,153.67,
2019,190,2,183.57,
2019,197,1,136.46,
2019,209,1,27.04,
2019,232,1,419.54,
2019,242,4,1022.72,
2019,319,1,92.42,
2019,389,1,43.7,
2019,408,1,37.99,
2019,415,1,34.5,
2019,425,1,34.25,
2025,66,2,362.05,
2025,654,1,1027.0,
2026,87,1,18.96,
2029,66,2,201.47,
2032,209,2,19.07,
2032,389,1,17.52,
2032,400,1,25.2,
2033,66,1,19.08,
2033,99,1,3.73,
2033,190,1,31.4736,
2035,115,1,7.77,
2035,157,1,16.79,
2035,167,1,13.38,
2035,178,2,44.21,
2035,184,2,143.53,
2035,190,1,3.29,
2035,202,1,75.48,
2035,209,2,4.77,
2035,232,1,5.9,
2035,242,1,33.36,
2035,272,1,1.16,
2035,400,1,6.7,
2035,408,1,1.63,
2037,651,2,855.6284,
2038,60,1,7.49,7.49
2038,148,2,445.04,87.2
2038,209,3,464.25,225
2038,232,1,8.74,8.74
2038,242,10,1562.6442,859.1942
2038,655,1,28.1301,
2038,656,1,16.33,16.33
2040,415,1,6.9,
2041,178,1,3.76,
2044,87,2,119.8002,
2044,99,1,3.73,
2044,148,1,4.96,
2044,157,1,19.11,
2044,162,1,22.35,
2044,167,3,49.18,
2044,178,1,14.32,
2044,184,3,132.06,
2044,190,2,36.34,
2044,197,2,192.88,
2044,202,1,5.74,
2044,209,3,14.02,
2044,232,2,20.83,
2044,242,2,93.76,
2044,319,1,28.33,
2044,389,2,20.44,
2044,400,1,10.45,
2044,408,2,3.36,
2044,507,1,7.35,
2044,632,1,61.8,
2046,52,5,484.7286,
2046,66,2,458.7692,
2046,87,5,500.0712,
2046,99,2,7.46,
2046,115,1,301.2,
2046,121,3,436.2,
2046,147,2,151.72,
2046,148,1,44.54,
2046,157,1,691.68,
2046,162,2,442.22,
2046,167,3,143.33,
2046,184,3,380.7,
2046,190,3,144.54,
2046,197,3,433.58,
2046,202,3,15.19,
2046,209,2,169.33,
2046,232,2,122.38,
2046,242,5,210.08,
2046,319,2,112.6,
2046,389,2,18.76,
2046,425,1,20.5,
2046,507,2,14.0,
2046,651,2,453.6,
2046,652,3,3327.3,
2046,653,2,692.0,
2046,655,4,221.55,
2046,656,3,111.35,
2047,66,2,691.08,
2048,,60,196.09,
2048,18,27,1671.71,
2048,52,9,201.37,
2048,54,4,7.8,
2048,87,155,4451.73,
2048,99,196,6327.69000000001,
2048,100,61,3112.067,
2048,115,202,10955.7332,
2048,121,27,1048.81,
2048,127,20,509.77,
2048,147,304,3353.84000000001,
2048,148,254,7470.95679999998,
2048,157,259,11309.1292,
2048,162,262,4816.86,
2048,167,519,14910.0799999999,
2048,178,160,669.450000000001,
2048,184,287,3138.24000000001,
2048,190,238,1804.09,
2048,197,170,2342.79,
2048,202,350,11588.726,
2048,203,21,285.24,
2048,209,312,7147.32399999999,
2048,232,401,15681.71,
2048,242,389,12892.11959,
2048,272,4,60.8,
2048,287,12,29.58,
2048,310,4,18.05,
2048,319,5,225.0,
2048,350,13,870.48,
2048,362,14,495.7344,
2048,375,14,889.28,
2048,378,95,19712.161,
2048,379,44,233.67,
2048,380,18,141.75,
2048,389,26,242.03,
2048,400,4,41.8,
2048,408,1,7.69,
2048,415,1,1.6,
2048,442,14,174.57,
2048,476,7,7.84,
2048,492,10,169.41,
2048,507,35,5226.8104,
2048,651,48,5231.12,
2048,652,23,442.0,
2048,654,2,268.0,
2048,655,45,2068.975,
2048,656,29,630.56048,
2052,232,2,1673.0,
2053,100,1,576.0,
2053,232,2,1261.7,
2053,652,2,2696.62,
2054,66,1,992.796,992.796
2054,87,2,686.1,686.1
2054,148,1,341.04,341.04
2054,157,1,48.3,
2054,232,1,3.04,
2055,66,1,53.65,
2055,115,2,98.0904,
2055,147,2,950.0,
2055,162,1,65.0,
2055,167,1,4.1,
2055,178,1,157.6005,
2055,190,2,105.43,
2055,209,1,2.81,
2055,232,1,37.61,
2055,242,2,74.75,
2055,380,1,6.51,
2055,425,1,1.8,
2055,632,1,63.4,
2055,654,1,768.0,
2057,66,4,379.0284,
2057,87,5,313.0061,
2062,52,4,225.0684,
2062,66,4,1037.31,187.53
2062,87,3,478.9608,
2062,99,1,29.84,
2062,115,2,170.748,
2062,147,1,13.58,
2062,162,2,162.6,
2062,184,2,61.76,
2062,232,2,51.54,
2062,408,5,158.48,
2062,651,1,90.0,
2062,652,4,2031.36,
2062,653,1,114.0,
2062,655,2,261.0,
2062,656,1,13.5,
2068,157,1,2620.8,
2068,167,5,59.63,
2068,178,3,19.01,
2068,184,1,6.51,
2068,190,5,68.38,
2068,197,2,32.32,
2068,202,2,6.86,
2068,209,3,6.24,
2068,242,5,68.33,
2068,319,2,45.04,
2068,408,3,4.89,
2071,400,1,23.05,
2075,232,1,217.6,
2080,87,1,79.56,
2080,157,1,31.58,
2080,197,1,32.32,
2080,232,2,18.88,
2080,652,1,2965.0,
2081,52,1,102.0,
2081,87,1,398.598,
2081,99,1,4.78,
2081,148,1,4.96,
2081,209,2,4.02,
2081,242,1,21.8,
2083,167,1,65.0,
2083,232,1,86.88016,
2089,242,2,279.36,
2102,232,1,4.3,
2105,52,1,105.3801,
2105,87,7,1718.98,559.2
2105,99,2,153.6,
2105,115,2,943.2,471.6
2105,147,3,72.45,
2105,148,9,484.99,
2105,157,3,551.52,
2105,162,4,269.48,
2105,167,11,478.378,5.04
2105,177,2,25.8,
2105,178,8,752.3,
2105,184,6,291.7,
2105,197,1,20.24,
2105,202,2,754.8,
2105,209,6,337.1796,
2105,232,8,439.85,
2105,242,12,612.0599,91.25
2105,408,1,63.64,
2114,99,2,48.9304,
2114,115,1,34.1496,
2114,178,1,3.64,
2114,190,1,58.1,
2114,389,1,2.75,
2114,408,1,33.1,
2118,652,5,4565.0,
2118,655,4,609.0,
2118,656,1,238.0,
2131,157,1,15.79,
2131,162,1,12.18,
2131,167,2,7.43,
2131,178,1,3.2,
2131,184,1,7.72,
2131,190,1,3.13,
2131,197,1,8.38,
2131,209,1,5.5,
2131,232,2,57.53,
2131,242,3,94.4599,
2131,319,1,22.52,
2131,389,1,2.75,
2131,408,1,3.31,
2131,415,1,7.5,
2131,425,1,3.25,
2131,655,1,89.0,
2139,100,1,80.08,
2139,157,1,160.3,
2139,162,1,24.98,
2139,178,1,21.06,
2139,197,1,183.0,
2139,242,1,5.62,
2139,389,1,21.02,
2139,415,1,13.8,
2139,652,1,664.5,
2139,655,1,23.2,
2143,87,8,163.3592,
2143,147,1,38.5,
2148,127,1,40.28,
2148,242,1,6.365,
2151,,2,124.3996,
2151,66,1,204.72,
2151,87,2,55.47,
2151,99,1,180.8016,
2151,147,1,53.5,
2151,148,1,79.2,
2151,162,1,512.75,
2151,167,2,144.54,
2151,202,2,236.8,
2151,209,3,133.92,
2151,232,1,62.4996,
2151,389,1,6.14,
2151,408,1,403.2,
2157,115,1,34.1496,
2157,157,1,16.03,
2157,162,1,12.37,
2157,178,1,48.63,
2157,190,1,6.12,
2157,209,1,5.5,
2157,242,1,1.23,
2157,408,1,1.68,
2160,652,1,902.5,
2160,655,2,36.4,
2162,656,3,265.0,
2166,507,1,3.85,
2167,66,6,8115.6,1048.08
2167,100,4,6658.1968,2925.6528
2167,148,2,1217.7,
2167,162,3,2598.0,609
2167,167,3,735.0,266.4
2167,184,2,916.5,779.1
2167,190,5,1279.0,218
2167,209,2,905.2,
2167,232,1,433.2,433.2
2167,242,3,726.6,
2167,319,1,1126.0,
2167,632,1,247.2,
2167,652,4,4004.38,
2167,654,2,1171.5,660
2167,655,1,1740.0,
2169,52,5,281.484,
2169,66,2,3333.0,
2169,99,5,1865.0,
2169,115,4,2185.5744,
2169,148,5,6110.0,
2169,157,5,12658.9548,
2169,162,5,15336.0,
2169,178,7,3510.0,
2169,190,5,1403.5,
2169,232,5,1860.0,
2169,651,5,5310.0,
2169,652,5,63040.0,
2169,653,5,8094.0,
2169,655,5,5928.16,
2171,100,1,364.04,
2171,127,1,28.72,
2173,242,1,27.98,
2175,87,1,21.5004,
2177,52,2,147.54,
2178,87,2,135.2106,
2178,178,1,10.58,
2178,190,1,15.0,
2178,319,1,22.52,
2188,115,1,34.1496,
2188,157,6,209.7783,
2188,178,3,73.04,
2188,184,2,10.475,
2188,190,1,2.7,
2188,197,1,40.3,
2188,232,8,212.14,
2188,242,5,835.96,
2188,319,6,262.8,
2188,652,6,2640.0,
2189,,3,66.6,
2189,52,1,130.0,
2189,66,3,314.77,
2189,99,6,701.0308,
2189,162,1,321.75,
2189,167,3,613.68,
2189,232,1,37.8,
2191,157,1,16.03,
2191,232,1,3.72,
2195,,1,108.0,
2195,52,1,115.5648,
2195,99,1,3.39,
2195,115,1,93.36,
2195,147,1,24.0,
2195,148,1,160.0,
2195,157,1,83.4,
2195,202,1,31.37,
2195,209,3,77.0,
2195,242,1,24.0501,
2195,319,1,30.5,
2195,378,8,1262.1,
2195,380,1,5.99,
2195,651,1,101.4405,
2195,652,8,1011.6,
2195,653,1,158.4,
2195,655,1,86.45,
2204,18,1,2190.0,
2204,52,1,29.52,
2204,66,4,606.0145,
2204,87,13,980.824,
2204,127,2,17.0,
2204,148,1,58.9,
2204,162,3,69.68,
2204,178,2,10.7,
2204,184,1,7.72,
2204,209,2,37.42,
2204,232,4,31.41,
2204,242,3,210.51,
2204,375,1,280.1,
2204,408,1,6.72,
2204,655,2,174.0,
2204,656,1,22.35,
2214,52,1,29.52,
2221,66,3,262.89,
2222,52,1,84.4452,
2222,87,1,113.1606,
2222,99,2,72.69,
2222,148,1,4.62,
2222,157,1,47.37,
2222,167,2,183.84,
2222,178,1,10.47,
2222,184,1,19.53,
2222,190,1,107.64,
2222,197,1,125.7,
2222,209,1,6.24,
2222,232,1,10.92,
2222,319,1,278.88,
2222,408,1,50.4,
2228,115,2,790.3224,
2228,209,1,35.52,
2235,52,2,245.2824,
2235,66,2,2555.34,
2235,87,3,768.7616,
2235,99,1,7.42,
2235,100,1,154.72,
2235,147,2,23.79,
2235,148,3,1643.59952,
2235,157,1,173.69,
2235,162,3,100.14,
2235,167,4,249.53,
2235,178,1,34.56,
2235,184,2,974.82,
2235,190,4,130.377,
2235,197,1,32.32,
2235,202,3,14.08,
2235,209,4,82.71,
2235,232,5,212.5828,
2235,242,5,482.56,
2235,319,1,56.66,
2235,389,2,40.03,
2235,408,1,6.62,
2235,415,1,13.8,
2235,425,1,12.7,
2235,652,1,4037.0,
2235,655,2,194.86,
2235,656,2,560.0,
2239,162,1,325.2,
2241,157,1,16.79,
2241,652,1,465.0,
2242,654,1,5980.0,
2245,66,6,1991.9388,
2245,87,10,1024.5312,
2245,202,2,246.24,
2245,209,6,55.41,
2247,18,1,112.26015,112.26015
2247,389,1,48.12,48.12
2247,408,1,22.6,22.6
2247,415,1,13.45,13.45
2247,496,2,320.08,320.08
2247,507,1,33.99,33.99
2251,66,2,156.1176,
2251,99,3,11.19,
2251,115,1,34.1496,
2251,167,3,158.25,
2251,232,3,89.55,
2251,242,3,49.95,
2251,651,3,318.6,
2254,87,2,64.5792,
2254,100,2,132.64,
2254,147,1,34.29,
2254,209,1,1.94,
2254,232,2,37.88,
2254,652,2,930.0,
2258,52,1,309.5532,
2266,100,1,751.6,
2266,652,1,472.5,
2267,652,1,1860.0,
2272,652,1,465.0,
2272,655,2,328.92,
2272,656,2,189.0,
2273,,3,35.44,
2273,14,1,3.95,
2273,46,3,4.32,
2273,54,10,316.64,
2273,66,6,198.9372,
2273,87,14,332.2782,
2273,100,9,8250.24,
2273,115,22,2123.7552,
2273,121,4,29.15,
2273,147,5,71.94,
2273,157,2,33.58,
2273,178,8,112.93,
2273,184,2,19.6,
2273,190,30,664.1976,
2273,232,4,11.14,
2273,242,2,40.01,
2273,307,3,60.92,
2273,319,2,130.0,
2273,389,42,1270.35,
2273,400,20,589.52,
2273,408,16,1021.42,
2273,415,31,878.850000000002,
2273,442,7,256.27,
2273,463,1,17.9,
2273,492,1,22.29,
2273,507,2,77.71,
2273,623,3,49.26,
2273,652,6,6772.5,
2280,18,3,229.8,
2280,87,7,528.2736,
2280,121,4,254.825,
2280,147,4,87.95,
2280,178,5,468.5,
2280,190,5,40.86,
2280,242,3,58.6316,
2280,319,1,13.9,
2280,326,3,45.0,
2280,389,1,31.8,
2280,408,6,51.55,
2280,476,1,28.52,
2280,496,2,104.09,
2280,507,3,189.59,
2280,654,5,1625.0,
2281,99,10,1240.88,
2281,100,5,619.75,
2281,121,3,224.26,
2281,148,1,9.81,
2281,157,7,413.19,
2281,162,1,35.3,
2281,167,5,257.19,
2281,178,9,1015.187,
2281,184,15,767.68,
2281,197,2,90.12,
2281,209,2,4.16,
2281,242,9,165.355,
2281,378,6,2441.25,
2281,389,1,41.7,
2281,408,4,97.8,
2281,651,4,529.2,
2281,655,4,153.05,
2281,656,10,1003.42,
2284,157,1,87.36,
2284,178,1,3.49,
2284,190,1,28.07,
2284,242,1,2.81,
2286,148,1,1.54,
2286,167,1,3.33,
2286,184,1,6.51,
2286,190,1,3.13,
2286,232,1,3.64,
2286,242,1,56.0,
2289,87,3,121.68,
2289,167,1,3.33,
2289,190,1,2.88,
2292,87,1,199.3008,
2292,157,2,754.13,552.65
2292,184,1,115.8,
2292,190,4,176.22,
2292,242,2,4.64,
2292,408,2,80.64,
2292,632,2,123.6,
2292,652,1,445.0,
2292,655,1,10.6,
2292,656,2,504.0,
2295,52,1,33.69,
2295,148,1,1.54,
2295,184,1,6.51,
2295,209,3,25.965,
2295,242,2,59.04,
2295,656,5,306.71,
2300,66,4,2568.66,
2300,127,2,227.0376,
2300,148,2,237.6,
2300,157,2,1206.0,
2300,178,2,439.74,
2300,209,2,65.94,
2300,232,2,513.24,
2300,425,2,35.75,
2301,209,1,2.08,
2301,389,1,4.69,
2301,652,1,550.6,
2301,655,1,89.0,
2301,656,1,13.5,
2303,66,4,3408.4872,
2325,654,2,1196.0,
2327,148,1,98.1,
2338,52,1,73.77,
2338,87,1,87.1,
2338,184,1,44.46,
2338,190,1,31.4736,
2338,209,1,46.6,
2338,242,1,18.8928,
2338,652,1,105.6,
2338,653,1,116.4,
2338,656,1,252.0,
2340,87,1,18.75,
2340,167,1,54.96,
2340,655,1,89.0,
2340,656,1,13.5,
2345,66,1,85.2588,85.2588
2345,87,2,188.4006,97.1694
2345,115,1,97.0488,97.0488
2345,162,1,101.5,101.5
2345,167,1,335.74,335.74
2345,178,1,89.6,89.6
2345,184,1,74.1,74.1
2345,190,1,59.8,
2345,209,1,20.8,20.8
2345,232,1,35.2,35.2
2345,242,1,46.4,
2345,389,1,28.3,28.3
2345,400,1,104.5,
2345,408,1,16.3,
2345,415,1,34.5,
2345,655,1,117.24,117.24
2345,656,2,273.24,138.24
2355,52,5,1297.7832,
2355,100,1,398.4,
2355,378,4,2840.0,
2355,651,3,937.8,
2355,652,3,2210.4,
2355,654,1,38.9,
2355,655,5,3871.0,
2355,656,9,8448.0,
2356,99,1,3.73,
2356,232,1,3.96,
2356,242,1,10.99,
2356,415,1,6.9,
2356,652,1,1073.1,
2356,655,2,98.75,
2366,100,5,2513.0112,
2368,147,1,161.0,
2368,148,3,325.04,
2368,178,1,265.6,
2368,190,1,102.0,
2368,232,1,281.76,
2368,442,1,140.72,
2368,655,1,230.96,
2368,656,1,27.0,
2372,242,2,476.0,
2372,507,2,540.0,
2378,52,1,29.52,
2378,87,7,867.7236,
2378,99,2,44.76,
2378,100,1,66.2,
2378,121,3,312.75,
2378,147,2,513.14,
2378,148,11,1650.23,399.75
2378,157,1,126.32,
2378,162,7,1309.14,
2378,167,5,1230.79,
2378,178,8,139.31,
2378,190,2,156.6,
2378,197,1,491.5,
